family,method,seed,budget,distribution,rmse
heteroscedastic,active,1002,18,left_heavy,0.03184567194004631
heteroscedastic,active,1002,18,right_heavy,0.023770274906106732
heteroscedastic,active,1002,18,broad_uniform,0.09167287933246678
heteroscedastic,active,1002,24,declared,0.019435478895530836
heteroscedastic,active,1002,24,forward_heavy,0.020558022948249738
heteroscedastic,active,1002,24,left_heavy,0.01991685678583773
heteroscedastic,active,1002,24,right_heavy,0.014774052617332601
heteroscedastic,active,1002,24,broad_uniform,0.062309198250352485
heteroscedastic,active,1002,30,declared,0.014093077404478207
heteroscedastic,active,1002,30,forward_heavy,0.01501069166396125
heteroscedastic,active,1002,30,left_heavy,0.014411171205387808
heteroscedastic,active,1002,30,right_heavy,0.010300677158200877
heteroscedastic,active,1002,30,broad_uniform,0.039092005921063405
heteroscedastic,active,1003,18,declared,0.017766936878393782
heteroscedastic,active,1003,18,forward_heavy,0.016569703092330898
heteroscedastic,active,1003,18,left_heavy,0.017783466099604024
heteroscedastic,active,1003,18,right_heavy,0.021036860448476812
heteroscedastic,active,1003,18,broad_uniform,0.0961188820159917
heteroscedastic,active,1003,24,declared,0.01654564050223396
heteroscedastic,active,1003,24,forward_heavy,0.01590883077974153
heteroscedastic,active,1003,24,left_heavy,0.015006408238158839
heteroscedastic,active,1003,24,right_heavy,0.019740318240563978
heteroscedastic,active,1003,24,broad_uniform,0.06781620311965939
heteroscedastic,active,1003,30,declared,0.013682674879567348
heteroscedastic,active,1003,30,forward_heavy,0.013562966839037849
heteroscedastic,active,1003,30,left_heavy,0.013526992410169431
heteroscedastic,active,1003,30,right_heavy,0.014207454170142924
heteroscedastic,active,1003,30,broad_uniform,0.04814050101331846
heteroscedastic,active,1004,18,declared,0.02393008293941978
heteroscedastic,active,1004,18,forward_heavy,0.025292108604680327
heteroscedastic,active,1004,18,left_heavy,0.02486129724941626
heteroscedastic,active,1004,18,right_heavy,0.01778262861920907
heteroscedastic,active,1004,18,broad_uniform,0.09742578837043216
heteroscedastic,active,1004,24,declared,0.025530968630317757
heteroscedastic,active,1004,24,forward_heavy,0.026950217907610135
heteroscedastic,active,1004,24,left_heavy,0.027890988874967125
heteroscedastic,active,1004,24,right_heavy,0.016919863890856836
heteroscedastic,active,1004,24,broad_uniform,0.09514536925278788
heteroscedastic,active,1004,30,declared,0.01929679490849626
heteroscedastic,active,1004,30,forward_heavy,0.021686744787712806
heteroscedastic,active,1004,30,left_heavy,0.015328605706114115
heteroscedastic,active,1004,30,right_heavy,0.014667734243970023
heteroscedastic,active,1004,30,broad_uniform,0.04968272616829067
heteroscedastic,active,1005,18,declared,0.023938557407225867
heteroscedastic,active,1005,18,forward_heavy,0.024544084847936992
heteroscedastic,active,1005,18,left_heavy,0.01956725721243382
heteroscedastic,active,1005,18,right_heavy,0.026170511911213935
heteroscedastic,active,1005,18,broad_uniform,0.04870802092199892
heteroscedastic,active,1005,24,declared,0.018610012933422685
heteroscedastic,active,1005,24,forward_heavy,0.01947335598712039
heteroscedastic,active,1005,24,left_heavy,0.015863009018588132
heteroscedastic,active,1005,24,right_heavy,0.01858446490622315
heteroscedastic,active,1005,24,broad_uniform,0.05145422341615515
heteroscedastic,active,1005,30,declared,0.017546146068776053
heteroscedastic,active,1005,30,forward_heavy,0.017395156537657382
heteroscedastic,active,1005,30,left_heavy,0.015898085235276388
heteroscedastic,active,1005,30,right_heavy,0.019571359453440434
heteroscedastic,active,1005,30,broad_uniform,0.03957959472130976
heteroscedastic,active,1006,18,declared,0.02572051677574173
heteroscedastic,active,1006,18,forward_heavy,0.0243269654246454
heteroscedastic,active,1006,18,left_heavy,0.033076208656160816
heteroscedastic,active,1006,18,right_heavy,0.02040700568081087
heteroscedastic,active,1006,18,broad_uniform,0.057547343902076165
heteroscedastic,active,1006,24,declared,0.020458614166456945
heteroscedastic,active,1006,24,forward_heavy,0.02024065763315716
heteroscedastic,active,1006,24,left_heavy,0.022699847098268063
heteroscedastic,active,1006,24,right_heavy,0.018516728475861426
heteroscedastic,active,1006,24,broad_uniform,0.05505574658014942
heteroscedastic,active,1006,30,declared,0.015683276846467392
heteroscedastic,active,1006,30,forward_heavy,0.015786065331104573
heteroscedastic,active,1006,30,left_heavy,0.016987154815208235
heteroscedastic,active,1006,30,right_heavy,0.013801558582224684
heteroscedastic,active,1006,30,broad_uniform,0.040404440207372404
heteroscedastic,active,1007,18,declared,0.027231401569267576
heteroscedastic,active,1007,18,forward_heavy,0.026972882398046287
heteroscedastic,active,1007,18,left_heavy,0.02744021976095819
heteroscedastic,active,1007,18,right_heavy,0.027799893751922194
heteroscedastic,active,1007,18,broad_uniform,0.0937954837798544
heteroscedastic,active,1007,24,declared,0.021751968010380273
heteroscedastic,active,1007,24,forward_heavy,0.021493058208037385
heteroscedastic,active,1007,24,left_heavy,0.02129340159032455
heteroscedastic,active,1007,24,right_heavy,0.02299864736281864
heteroscedastic,active,1007,24,broad_uniform,0.07780691825800584
heteroscedastic,active,1007,30,declared,0.0168982219764886
heteroscedastic,active,1007,30,forward_heavy,0.017546990690548724
heteroscedastic,active,1007,30,left_heavy,0.016424351214773182
heteroscedastic,active,1007,30,right_heavy,0.015266990432516735
heteroscedastic,active,1007,30,broad_uniform,0.04830795472664361
heteroscedastic,active,1008,18,declared,0.028150092050068166
heteroscedastic,active,1008,18,forward_heavy,0.029166798693048
heteroscedastic,active,1008,18,left_heavy,0.026735391147640487
heteroscedastic,active,1008,18,right_heavy,0.026353624472955244
heteroscedastic,active,1008,18,broad_uniform,0.05168695482665324
heteroscedastic,active,1008,24,declared,0.015601782262738319
heteroscedastic,active,1008,24,forward_heavy,0.01565405947950206
heteroscedastic,active,1008,24,left_heavy,0.015059017064030704
heteroscedastic,active,1008,24,right_heavy,0.01600320437953668
heteroscedastic,active,1008,24,broad_uniform,0.059156961504713265
heteroscedastic,active,1008,30,declared,0.014594814878008235
heteroscedastic,active,1008,30,forward_heavy,0.015383738535129221
heteroscedastic,active,1008,30,left_heavy,0.013718442896897188
heteroscedastic,active,1008,30,right_heavy,0.012888817570580191
heteroscedastic,active,1008,30,broad_uniform,0.043346066576370676
heteroscedastic,active,1009,18,declared,0.02097737322301605
heteroscedastic,active,1009,18,forward_heavy,0.02039728912870884
heteroscedastic,active,1009,18,left_heavy,0.023548262710254345
heteroscedastic,active,1009,18,right_heavy,0.01980822394121241
heteroscedastic,active,1009,18,broad_uniform,0.08490224947161537
heteroscedastic,active,1009,24,declared,0.01596891268602022
heteroscedastic,active,1009,24,forward_heavy,0.01511937429190398
heteroscedastic,active,1009,24,left_heavy,0.018872206769641808
heteroscedastic,active,1009,24,right_heavy,0.015132890325814642
heteroscedastic,active,1009,24,broad_uniform,0.05997329891783411
heteroscedastic,active,1009,30,declared,0.021428066283572834
heteroscedastic,active,1009,30,forward_heavy,0.018885375176489593
heteroscedastic,active,1009,30,left_heavy,0.02976563208706021
heteroscedastic,active,1009,30,right_heavy,0.017936543344172346
heteroscedastic,active,1009,30,broad_uniform,0.05371098918419086
heteroscedastic,active,1010,18,declared,0.025239836726335976
heteroscedastic,active,1010,18,forward_heavy,0.026313710565454125
heteroscedastic,active,1010,18,left_heavy,0.018062199460165827
heteroscedastic,active,1010,18,right_heavy,0.028229966121662023
heteroscedastic,active,1010,18,broad_uniform,0.07679156164950571
heteroscedastic,active,1010,24,declared,0.01756147834698536
heteroscedastic,active,1010,24,forward_heavy,0.018711203079607167
heteroscedastic,active,1010,24,left_heavy,0.013606927864050215
heteroscedastic,active,1010,24,right_heavy,0.017622532572599946
heteroscedastic,active,1010,24,broad_uniform,0.04412356916792417
heteroscedastic,active,1010,30,declared,0.01724785195963576
heteroscedastic,active,1010,30,forward_heavy,0.018832075267704855
heteroscedastic,active,1010,30,left_heavy,0.012693232459709823
heteroscedastic,active,1010,30,right_heavy,0.01629995421522062
heteroscedastic,active,1010,30,broad_uniform,0.035754496009944785
heteroscedastic,active,1011,18,declared,0.01604858633983021
heteroscedastic,active,1011,18,forward_heavy,0.016557167822154377
heteroscedastic,active,1011,18,left_heavy,0.015806330169927427
heteroscedastic,active,1011,18,right_heavy,0.014640839583530883
heteroscedastic,active,1011,18,broad_uniform,0.061063953092524346
heteroscedastic,active,1011,24,declared,0.01827759284964454
heteroscedastic,active,1011,24,forward_heavy,0.019073850770911196
heteroscedastic,active,1011,24,left_heavy,0.014038545531994764
heteroscedastic,active,1011,24,right_heavy,0.019697071548451926
heteroscedastic,active,1011,24,broad_uniform,0.06163831723606046
heteroscedastic,active,1011,30,declared,0.019662133100860256
heteroscedastic,active,1011,30,forward_heavy,0.01975564192193114
heteroscedastic,active,1011,30,left_heavy,0.01494696378906206
heteroscedastic,active,1011,30,right_heavy,0.023436597463732237
heteroscedastic,active,1011,30,broad_uniform,0.05802909618644645
heteroscedastic,active,1012,18,declared,0.022320891571689407
heteroscedastic,active,1012,18,forward_heavy,0.021791013678079153
heteroscedastic,active,1012,18,left_heavy,0.02545085854893074
heteroscedastic,active,1012,18,right_heavy,0.020277923801320333
heteroscedastic,active,1012,18,broad_uniform,0.09209293420708703
heteroscedastic,active,1012,24,declared,0.02097609665499227
heteroscedastic,active,1012,24,forward_heavy,0.021043227678439934
heteroscedastic,active,1012,24,left_heavy,0.02181590636193499
heteroscedastic,active,1012,24,right_heavy,0.019821834570742988
heteroscedastic,active,1012,24,broad_uniform,0.07945543499950293
heteroscedastic,active,1012,30,declared,0.017247604411190668
heteroscedastic,active,1012,30,forward_heavy,0.018501514722938078
heteroscedastic,active,1012,30,left_heavy,0.015148330901009997
heteroscedastic,active,1012,30,right_heavy,0.015198557233465254
heteroscedastic,active,1012,30,broad_uniform,0.05905970508110955
heteroscedastic,active,1013,18,declared,0.03091746991645365
heteroscedastic,active,1013,18,forward_heavy,0.02847532288103262
heteroscedastic,active,1013,18,left_heavy,0.041667189074185956
heteroscedastic,active,1013,18,right_heavy,0.023944068751309576
heteroscedastic,active,1013,18,broad_uniform,0.05792857813973461
heteroscedastic,active,1013,24,declared,0.02326750478330957
heteroscedastic,active,1013,24,forward_heavy,0.020683359061294395
heteroscedastic,active,1013,24,left_heavy,0.03205364489375976
heteroscedastic,active,1013,24,right_heavy,0.019367034805753088
heteroscedastic,active,1013,24,broad_uniform,0.06303551922203719
heteroscedastic,active,1013,30,declared,0.021594749492287558
heteroscedastic,active,1013,30,forward_heavy,0.019911328891503557
heteroscedastic,active,1013,30,left_heavy,0.029703376085942004
heteroscedastic,active,1013,30,right_heavy,0.015468423450536966
heteroscedastic,active,1013,30,broad_uniform,0.062492858266728145
heteroscedastic,active,1014,18,declared,0.022074341404458436
heteroscedastic,active,1014,18,forward_heavy,0.020727795092481363
heteroscedastic,active,1014,18,left_heavy,0.024750924858821254
heteroscedastic,active,1014,18,right_heavy,0.023072305938403516
heteroscedastic,active,1014,18,broad_uniform,0.053785147530777955
heteroscedastic,active,1014,24,declared,0.016282668300628394
heteroscedastic,active,1014,24,forward_heavy,0.01563915402950383
heteroscedastic,active,1014,24,left_heavy,0.012814878878464848
heteroscedastic,active,1014,24,right_heavy,0.020892569597625255
heteroscedastic,active,1014,24,broad_uniform,0.03885524192599488
heteroscedastic,active,1014,30,declared,0.014305331012232601
heteroscedastic,active,1014,30,forward_heavy,0.013693884155866589
heteroscedastic,active,1014,30,left_heavy,0.013448766573649858
heteroscedastic,active,1014,30,right_heavy,0.016825861514693608
heteroscedastic,active,1014,30,broad_uniform,0.04381618945059184
heteroscedastic,active,1015,18,declared,0.02221265580906671
heteroscedastic,active,1015,18,forward_heavy,0.02306900577319315
heteroscedastic,active,1015,18,left_heavy,0.020692461572326903
heteroscedastic,active,1015,18,right_heavy,0.02104071946190179
heteroscedastic,active,1015,18,broad_uniform,0.07471506941912477
heteroscedastic,active,1015,24,declared,0.018321131896684544
heteroscedastic,active,1015,24,forward_heavy,0.018256234870173572
heteroscedastic,active,1015,24,left_heavy,0.019211906767664797
heteroscedastic,active,1015,24,right_heavy,0.017531574881370325
heteroscedastic,active,1015,24,broad_uniform,0.07550478693079103
heteroscedastic,active,1015,30,declared,0.016538567212080073
heteroscedastic,active,1015,30,forward_heavy,0.01746440550312781
heteroscedastic,active,1015,30,left_heavy,0.016369351269623605
heteroscedastic,active,1015,30,right_heavy,0.013483931380056742
heteroscedastic,active,1015,30,broad_uniform,0.059539940053875015
heteroscedastic,active,1016,18,declared,0.026018202315961525
heteroscedastic,active,1016,18,forward_heavy,0.022997933758540142
heteroscedastic,active,1016,18,left_heavy,0.03620231704976705
heteroscedastic,active,1016,18,right_heavy,0.02144952635130403
heteroscedastic,active,1016,18,broad_uniform,0.05389320432173624
heteroscedastic,active,1016,24,declared,0.02112977598642207
heteroscedastic,active,1016,24,forward_heavy,0.02018237149797557
heteroscedastic,active,1016,24,left_heavy,0.024705468185908748
heteroscedastic,active,1016,24,right_heavy,0.01982449242754625
heteroscedastic,active,1016,24,broad_uniform,0.048484873227097734
heteroscedastic,active,1016,30,declared,0.019414122654080487
heteroscedastic,active,1016,30,forward_heavy,0.019633406025410742
heteroscedastic,active,1016,30,left_heavy,0.020261565583916747
heteroscedastic,active,1016,30,right_heavy,0.017733476075949977
heteroscedastic,active,1016,30,broad_uniform,0.047089301582783516
heteroscedastic,active,1017,18,declared,0.024484185262651066
heteroscedastic,active,1017,18,forward_heavy,0.026353198432674415
heteroscedastic,active,1017,18,left_heavy,0.0195805264598717
heteroscedastic,active,1017,18,right_heavy,0.02313637104733405
heteroscedastic,active,1017,18,broad_uniform,0.07350082100607086
heteroscedastic,active,1017,24,declared,0.01977321743013225
heteroscedastic,active,1017,24,forward_heavy,0.021077032128554236
heteroscedastic,active,1017,24,left_heavy,0.01631495150484813
heteroscedastic,active,1017,24,right_heavy,0.018945388416020503
heteroscedastic,active,1017,24,broad_uniform,0.05725613268138375
heteroscedastic,active,1017,30,declared,0.017001802343508506
heteroscedastic,active,1017,30,forward_heavy,0.017594523829562506
heteroscedastic,active,1017,30,left_heavy,0.014700672781922254
heteroscedastic,active,1017,30,right_heavy,0.017415185104839238
heteroscedastic,active,1017,30,broad_uniform,0.053381395807930686
heteroscedastic,active,1018,18,declared,0.03026076701778274
heteroscedastic,active,1018,18,forward_heavy,0.025613119297050808
heteroscedastic,active,1018,18,left_heavy,0.038951620294801946
heteroscedastic,active,1018,18,right_heavy,0.03285473842194346
heteroscedastic,active,1018,18,broad_uniform,0.0942559501390916
heteroscedastic,active,1018,24,declared,0.01954043309261351
heteroscedastic,active,1018,24,forward_heavy,0.01676009420964071
heteroscedastic,active,1018,24,left_heavy,0.02246757745844936
heteroscedastic,active,1018,24,right_heavy,0.023742280130901287
heteroscedastic,active,1018,24,broad_uniform,0.08029428587321526
heteroscedastic,active,1018,30,declared,0.015319960165971667
heteroscedastic,active,1018,30,forward_heavy,0.014987172370813977
heteroscedastic,active,1018,30,left_heavy,0.014200361957735254
heteroscedastic,active,1018,30,right_heavy,0.017356500716556034
heteroscedastic,active,1018,30,broad_uniform,0.06375240855230131
heteroscedastic,active,1019,18,declared,0.02622320979812366
heteroscedastic,active,1019,18,forward_heavy,0.02366859697019186
heteroscedastic,active,1019,18,left_heavy,0.0272973986921838
heteroscedastic,active,1019,18,right_heavy,0.031963380231078656
heteroscedastic,active,1019,18,broad_uniform,0.1005297006124309
heteroscedastic,active,1019,24,declared,0.02069287249348163
heteroscedastic,active,1019,24,forward_heavy,0.020031563262258367
heteroscedastic,active,1019,24,left_heavy,0.018607298061360238
heteroscedastic,active,1019,24,right_heavy,0.024478140888249886
heteroscedastic,active,1019,24,broad_uniform,0.07711718684328471
heteroscedastic,active,1019,30,declared,0.015717343142718956
heteroscedastic,active,1019,30,forward_heavy,0.014994407982464018
heteroscedastic,active,1019,30,left_heavy,0.015331114654298433
heteroscedastic,active,1019,30,right_heavy,0.018130015164918745
heteroscedastic,active,1019,30,broad_uniform,0.06578385409763682
heteroscedastic,active,1020,18,declared,0.03274241296670361
heteroscedastic,active,1020,18,forward_heavy,0.03002866184954601
heteroscedastic,active,1020,18,left_heavy,0.033099170776596035
heteroscedastic,active,1020,18,right_heavy,0.039691093230634765
heteroscedastic,active,1020,18,broad_uniform,0.06412136899403886
heteroscedastic,active,1020,24,declared,0.021509062304819547
heteroscedastic,active,1020,24,forward_heavy,0.020809607086824274
heteroscedastic,active,1020,24,left_heavy,0.022040294044926054
heteroscedastic,active,1020,24,right_heavy,0.023016745780041224
heteroscedastic,active,1020,24,broad_uniform,0.054449272240925176
heteroscedastic,active,1020,30,declared,0.019273734167194724
heteroscedastic,active,1020,30,forward_heavy,0.017903883882651902
heteroscedastic,active,1020,30,left_heavy,0.019232225488837497
heteroscedastic,active,1020,30,right_heavy,0.023046703555500873
heteroscedastic,active,1020,30,broad_uniform,0.05189187149373945
heteroscedastic,active_no_task,1001,18,declared,0.041621848738481286
heteroscedastic,active_no_task,1001,18,forward_heavy,0.043341873576571564
heteroscedastic,active_no_task,1001,18,left_heavy,0.037931175790523214
heteroscedastic,active_no_task,1001,18,right_heavy,0.03990402515139823
heteroscedastic,active_no_task,1001,18,broad_uniform,0.04857060790645709
heteroscedastic,active_no_task,1001,24,declared,0.027087615909488216
heteroscedastic,active_no_task,1001,24,forward_heavy,0.027226877290394056
heteroscedastic,active_no_task,1001,24,left_heavy,0.022669376776919305
heteroscedastic,active_no_task,1001,24,right_heavy,0.03073802353344145
heteroscedastic,active_no_task,1001,24,broad_uniform,0.03126924833594519
heteroscedastic,active_no_task,1001,30,declared,0.02807817257929309
heteroscedastic,active_no_task,1001,30,forward_heavy,0.027371773585787212
heteroscedastic,active_no_task,1001,30,left_heavy,0.026125173684772615
